,open,high,low,close,volume
2006-11-09,1.2509,1.2518,1.2403,1.2428,0
2006-11-10,1.2429,1.2431,1.2346,1.2417,0
2006-11-13,1.2394,1.2459,1.2358,1.2447,0
2006-11-14,1.2447,1.2468,1.2386,1.2435,0
2006-11-15,1.2436,1.252,1.2431,1.2456,0
2006-11-16,1.2456,1.2491,1.2442,1.2478,0
2006-11-17,1.2479,1.2537,1.2422,1.2436,0
2006-11-20,1.2436,1.2448,1.2398,1.244,0
2006-11-21,1.2438,1.245,1.2396,1.2413,0
2006-11-22,1.241,1.2412,1.2255,1.2262,0
2006-11-23,1.2264,1.228,1.2207,1.2244,0
2006-11-24,1.2246,1.2246,1.2074,1.2091,0
2006-11-27,1.2061,1.2108,1.2024,1.2067,0
2006-11-28,1.2065,1.2092,1.2013,1.203,0
2006-11-29,1.2027,1.2115,1.2012,1.2097,0
2006-11-30,1.2097,1.2104,1.1958,1.198,0
2006-12-01,1.1977,1.2008,1.1899,1.1931,0
2006-12-04,1.1932,1.1988,1.1903,1.193,0
2006-12-05,1.1932,1.1964,1.1881,1.1921,0
2006-12-06,1.1921,1.1987,1.1907,1.1962,0
2006-12-07,1.1961,1.1966,1.1916,1.1951,0
2006-12-08,1.1956,1.2058,1.1883,1.205,0
2006-12-11,1.2066,1.2098,1.1999,1.2027,0
2006-12-12,1.2027,1.2052,1.1983,1.1992,0
2006-12-13,1.1993,1.2081,1.199,1.2063,0
2006-12-14,1.2061,1.2159,1.2027,1.2147,0
2006-12-15,1.2145,1.223,1.2116,1.2213,0
2006-12-18,1.2215,1.2268,1.2186,1.2224,0
2006-12-19,1.2224,1.2229,1.2117,1.2139,0
2006-12-20,1.214,1.2193,1.2111,1.2178,0
2006-12-21,1.2177,1.2203,1.2139,1.2163,0
2006-12-22,1.2163,1.2224,1.2118,1.2199,0
2006-12-25,1.221,1.2214,1.2183,1.219,0
2006-12-26,1.2192,1.2235,1.2184,1.2232,0
2006-12-27,1.2231,1.2265,1.2162,1.2263,0
2006-12-28,1.2264,1.2271,1.2168,1.2215,0
2006-12-29,1.2216,1.2226,1.218,1.219,0
2007-01-01,1.2187,1.2191,1.2181,1.2184,0
2007-01-02,1.2185,1.2187,1.2112,1.2134,0
2007-01-03,1.2136,1.2294,1.2121,1.2261,0
2007-01-04,1.226,1.2333,1.2241,1.233,0
2007-01-05,1.2328,1.2393,1.2273,1.2358,0
2007-01-08,1.2351,1.241,1.2326,1.2365,0
2007-01-09,1.2363,1.243,1.2337,1.2413,0
2007-01-10,1.2409,1.2478,1.2401,1.2465,0
2007-01-11,1.2464,1.2506,1.241,1.2495,0
2007-01-12,1.2494,1.2526,1.2454,1.247,0
2007-01-15,1.2489,1.2495,1.2481,1.2487,0
2007-01-16,1.2486,1.2499,1.2417,1.2484,0
2007-01-17,1.2481,1.2514,1.2452,1.2472,0
2007-01-18,1.2472,1.2546,1.2431,1.2468,0
2007-01-19,1.2468,1.2529,1.245,1.2479,0
2007-01-22,1.2485,1.2526,1.247,1.2489,0
2007-01-23,1.2488,1.2515,1.2376,1.2423,0
2007-01-24,1.2427,1.2497,1.2413,1.2476,0
2007-01-25,1.2476,1.2497,1.2422,1.2486,0
2007-01-26,1.2487,1.2564,1.2475,1.2534,0
2007-01-29,1.2533,1.2561,1.2511,1.2532,0
2007-01-30,1.2533,1.2542,1.2499,1.2514,0
2007-01-31,1.2513,1.2571,1.2428,1.244,0
2007-02-01,1.2439,1.2459,1.239,1.2435,0
2007-02-02,1.2436,1.2495,1.2377,1.2479,0
2007-02-05,1.2479,1.2518,1.2468,1.2486,0
2007-02-06,1.2485,1.2498,1.2386,1.2398,0
2007-02-07,1.2399,1.2424,1.2379,1.2413,0
2007-02-08,1.2413,1.2511,1.2402,1.2459,0
2007-02-09,1.2458,1.252,1.2455,1.2474,0
2007-02-12,1.2487,1.2551,1.2459,1.2536,0
2007-02-13,1.2535,1.2539,1.2443,1.2468,0
2007-02-14,1.247,1.2476,1.2368,1.2397,0
2007-02-15,1.2397,1.2407,1.2332,1.2344,0
2007-02-16,1.2344,1.2382,1.2333,1.2349,0
2007-02-19,1.2337,1.2351,1.2314,1.2324,0
2007-02-20,1.2324,1.2392,1.2312,1.2365,0
2007-02-21,1.2364,1.2413,1.2339,1.2379,0
2007-02-22,1.2378,1.2435,1.2371,1.2381,0
2007-02-23,1.2383,1.241,1.2295,1.2325,0
2007-02-26,1.2323,1.2332,1.2287,1.2298,0
2007-02-27,1.23,1.2306,1.2143,1.2178,0
2007-02-28,1.2176,1.2242,1.2171,1.2196,0
2007-03-01,1.2195,1.2234,1.2146,1.2217,0
2007-03-02,1.2218,1.2259,1.2145,1.2163,0
2007-03-05,1.2165,1.2242,1.2109,1.2207,0
2007-03-06,1.2206,1.2254,1.2193,1.223,0
2007-03-07,1.223,1.2247,1.2165,1.2174,0
2007-03-08,1.2171,1.2295,1.2159,1.2276,0
2007-03-09,1.2276,1.2355,1.2257,1.2346,0
2007-03-12,1.2329,1.235,1.2235,1.2245,0
2007-03-13,1.2246,1.226,1.2167,1.2177,0
2007-03-14,1.2176,1.2198,1.2103,1.2167,0
2007-03-15,1.217,1.2215,1.2135,1.2173,0
2007-03-16,1.2171,1.2174,1.2031,1.2069,0
2007-03-19,1.2057,1.2145,1.2047,1.2121,0
2007-03-20,1.2124,1.2159,1.2108,1.2118,0
2007-03-21,1.2118,1.2166,1.2085,1.2095,0
2007-03-22,1.2095,1.2181,1.2076,1.2143,0
2007-03-23,1.2143,1.2193,1.2112,1.219,0
2007-03-26,1.2189,1.2227,1.2117,1.2155,0
2007-03-27,1.2153,1.2167,1.2117,1.2129,0
2007-03-28,1.2119,1.2179,1.2084,1.2162,0
2007-03-29,1.2161,1.2186,1.2135,1.2176,0
2007-03-30,1.2175,1.2238,1.2084,1.2154,0
2007-04-02,1.2134,1.2173,1.2119,1.2153,0
2007-04-03,1.2152,1.2232,1.2146,1.2225,0
2007-04-04,1.2223,1.2232,1.2173,1.2199,0
2007-04-05,1.2199,1.2211,1.2123,1.2149,0
2007-04-06,1.215,1.2228,1.2147,1.222,0
2007-04-09,1.222,1.2284,1.2217,1.2267,0
2007-04-10,1.2267,1.227,1.2143,1.2165,0
2007-04-11,1.2164,1.2224,1.2163,1.2207,0
2007-04-12,1.2206,1.2244,1.2132,1.217,0
2007-04-13,1.2168,1.2188,1.2068,1.2146,0
2007-04-16,1.2133,1.2146,1.2115,1.2142,0
2007-04-17,1.2143,1.215,1.2065,1.2085,0
2007-04-18,1.2084,1.209,1.2025,1.2037,0
2007-04-19,1.2038,1.2063,1.2003,1.2045,0
2007-04-20,1.2046,1.209,1.2037,1.2084,0
2007-04-23,1.2078,1.2126,1.2056,1.2095,0
2007-04-24,1.2095,1.2105,1.2007,1.2014,0
2007-04-25,1.2012,1.2056,1.1996,1.2044,0
2007-04-26,1.2045,1.2098,1.2031,1.2086,0
2007-04-27,1.2085,1.2104,1.2005,1.2055,0
2007-04-30,1.2047,1.2103,1.2031,1.2072,0
2007-05-01,1.207,1.2163,1.2051,1.2145,0
2007-05-02,1.2143,1.2188,1.2117,1.2135,0
2007-05-03,1.2137,1.217,1.2094,1.216,0
2007-05-04,1.2158,1.2165,1.2099,1.2113,0
2007-05-07,1.21,1.2118,1.2083,1.2111,0
2007-05-08,1.2111,1.2194,1.2103,1.2182,0
2007-05-09,1.2182,1.2192,1.2142,1.2186,0
2007-05-10,1.2188,1.2222,1.2158,1.2198,0
2007-05-11,1.2199,1.2212,1.2169,1.2189,0
2007-05-14,1.2183,1.2205,1.2168,1.2191,0
2007-05-15,1.2191,1.2203,1.2127,1.2153,0
2007-05-16,1.2151,1.2247,1.2139,1.2235,0
2007-05-17,1.2232,1.228,1.2199,1.2271,0
2007-05-18,1.2271,1.228,1.2244,1.2271,0
2007-05-21,1.2265,1.2331,1.2265,1.2306,0
2007-05-22,1.2306,1.2328,1.2282,1.2297,0
2007-05-23,1.2297,1.231,1.2241,1.2277,0
2007-05-24,1.2274,1.2314,1.2265,1.2278,0
2007-05-25,1.2276,1.2292,1.2256,1.2282,0
2007-05-28,1.227,1.2287,1.2265,1.2286,0
2007-05-29,1.2286,1.2306,1.22,1.2254,0
2007-05-30,1.2253,1.2276,1.2237,1.2256,0
2007-05-31,1.2253,1.2271,1.2232,1.2252,0
2007-06-01,1.2252,1.2329,1.2245,1.2297,0
2007-06-04,1.2297,1.2307,1.2216,1.2235,0
2007-06-05,1.2235,1.224,1.2163,1.218,0
2007-06-06,1.218,1.2188,1.2148,1.2162,0
2007-06-07,1.2161,1.2266,1.216,1.2238,0
2007-06-08,1.2239,1.2366,1.2237,1.2351,0
2007-06-11,1.2353,1.2401,1.2353,1.2381,0
2007-06-12,1.2381,1.2431,1.2374,1.2424,0
2007-06-13,1.2423,1.2468,1.2416,1.2444,0
2007-06-14,1.2443,1.2468,1.2433,1.2462,0
2007-06-15,1.2463,1.2465,1.241,1.2412,0
2007-06-18,1.2417,1.2423,1.2387,1.2421,0
2007-06-19,1.242,1.2427,1.2392,1.2406,0
2007-06-20,1.2405,1.2407,1.2354,1.2372,0
2007-06-21,1.2374,1.2426,1.237,1.2414,0
2007-06-22,1.2413,1.2421,1.2285,1.2291,0
2007-06-25,1.2288,1.2311,1.2271,1.2284,0
2007-06-26,1.2283,1.2306,1.2261,1.2279,0
2007-06-27,1.2281,1.2303,1.2274,1.2292,0
2007-06-28,1.2289,1.234,1.2267,1.2311,0
2007-06-29,1.2311,1.2333,1.2208,1.2214,0
2007-07-02,1.221,1.2226,1.2094,1.2106,0
2007-07-03,1.2106,1.2177,1.209,1.2157,0
2007-07-04,1.2156,1.2168,1.2144,1.2163,0
2007-07-05,1.2164,1.2199,1.2101,1.2171,0
2007-07-06,1.2173,1.2231,1.2161,1.2179,0
2007-07-09,1.2178,1.2191,1.2154,1.2166,0
2007-07-10,1.2165,1.2194,1.2019,1.202,0
2007-07-11,1.202,1.2067,1.1991,1.2064,0
2007-07-12,1.2064,1.2066,1.2005,1.2029,0
2007-07-13,1.2029,1.2054,1.1988,1.2024,0
2007-07-16,1.2024,1.2037,1.1993,1.2034,0
2007-07-17,1.2035,1.2036,1.1977,1.2028,0
2007-07-18,1.2027,1.2047,1.1961,1.2007,0
2007-07-19,1.2007,1.2051,1.1987,1.2034,0
2007-07-20,1.2033,1.2064,1.1982,1.2007,0
2007-07-23,1.2007,1.2078,1.1982,1.2059,0
2007-07-24,1.2055,1.2077,1.2012,1.2029,0
2007-07-25,1.2027,1.2163,1.2021,1.2133,0
2007-07-26,1.2133,1.2148,1.2021,1.2036,0
2007-07-27,1.2033,1.213,1.2022,1.2084,0
2007-07-30,1.2087,1.2092,1.2006,1.2028,0
2007-07-31,1.2028,1.2064,1.2005,1.2011,0
2007-08-01,1.2009,1.2049,1.198,1.2043,0
2007-08-02,1.2041,1.2082,1.2025,1.2045,0
2007-08-03,1.2044,1.207,1.1867,1.1905,0
2007-08-06,1.1873,1.1924,1.1824,1.1915,0
2007-08-07,1.1914,1.1983,1.1893,1.1969,0
2007-08-08,1.1974,1.1994,1.1912,1.1964,0
2007-08-09,1.1966,1.1992,1.192,1.1963,0
2007-08-10,1.1962,1.2015,1.1931,1.1985,0
2007-08-13,1.1985,1.2065,1.1974,1.2052,0
2007-08-14,1.2052,1.2118,1.2029,1.2109,0
2007-08-15,1.2108,1.2198,1.2103,1.2191,0
2007-08-16,1.2194,1.2213,1.2132,1.2163,0
2007-08-17,1.2161,1.2177,1.1994,1.2077,0
2007-08-20,1.2075,1.2088,1.2049,1.2057,0
2007-08-21,1.2054,1.2072,1.2012,1.2061,0
2007-08-22,1.2063,1.211,1.2041,1.2063,0
2007-08-23,1.2061,1.2103,1.2048,1.2069,0
2007-08-24,1.2067,1.2077,1.1993,1.2009,0
2007-08-27,1.2006,1.2045,1.2005,1.2028,0
2007-08-28,1.2029,1.204,1.1962,1.2009,0
2007-08-29,1.2009,1.2038,1.1982,1.1992,0
2007-08-30,1.1993,1.2066,1.1988,1.2043,0
2007-08-31,1.2043,1.2089,1.1989,1.2085,0
2007-09-03,1.2081,1.2099,1.2061,1.2087,0
2007-09-04,1.2085,1.2151,1.2074,1.2113,0
2007-09-05,1.2112,1.2136,1.2021,1.2041,0
2007-09-06,1.204,1.2061,1.1993,1.2007,0
2007-09-07,1.2008,1.2025,1.1861,1.1883,0
2007-09-10,1.1874,1.1878,1.184,1.1858,0
2007-09-11,1.1857,1.1899,1.1838,1.189,0
2007-09-12,1.189,1.1895,1.1818,1.1843,0
2007-09-13,1.1844,1.1888,1.1802,1.186,0
2007-09-14,1.1859,1.1921,1.1838,1.1893,0
2007-09-17,1.189,1.1898,1.1847,1.1874,0
2007-09-18,1.1875,1.1894,1.1797,1.1805,0
2007-09-19,1.1805,1.1877,1.1797,1.1835,0
2007-09-20,1.1835,1.1839,1.1686,1.172,0
2007-09-21,1.1719,1.1769,1.1678,1.1723,0
2007-09-24,1.1721,1.1757,1.1688,1.1733,0
2007-09-25,1.1731,1.1744,1.1638,1.1656,0
2007-09-26,1.1658,1.172,1.1645,1.1696,0
2007-09-27,1.1696,1.1741,1.1676,1.1734,0
2007-09-28,1.1735,1.1737,1.1625,1.1639,0
2007-10-01,1.1633,1.1717,1.1613,1.1683,0
2007-10-02,1.1684,1.1778,1.1676,1.1755,0
2007-10-03,1.1754,1.1808,1.1712,1.1803,0
2007-10-04,1.1802,1.1814,1.1737,1.1743,0
2007-10-05,1.1743,1.1853,1.1742,1.1782,0
2007-10-08,1.1776,1.1869,1.1761,1.1854,0
2007-10-09,1.1855,1.1893,1.1825,1.1834,0
2007-10-10,1.1833,1.1845,1.1786,1.1827,0
2007-10-11,1.1829,1.1843,1.1769,1.1814,0
2007-10-12,1.1815,1.1877,1.1804,1.1844,0
2007-10-15,1.1843,1.1856,1.1778,1.1799,0
2007-10-16,1.1801,1.1845,1.1788,1.1824,0
2007-10-17,1.1824,1.183,1.1781,1.1792,0
2007-10-18,1.1791,1.18,1.1662,1.1703,0
2007-10-19,1.1702,1.1734,1.1656,1.1663,0
2007-10-22,1.1663,1.1786,1.1601,1.1781,0
2007-10-23,1.1781,1.1782,1.1702,1.1728,0
2007-10-24,1.1728,1.1773,1.1708,1.1716,0
2007-10-25,1.1718,1.1734,1.1636,1.165,0
2007-10-26,1.165,1.1663,1.1619,1.1641,0
2007-10-29,1.1637,1.167,1.1607,1.1645,0
2007-10-30,1.1644,1.167,1.1577,1.1577,0
2007-10-31,1.1574,1.1626,1.1557,1.1586,0
2007-11-01,1.1586,1.1636,1.1555,1.158,0
2007-11-02,1.1582,1.1582,1.1493,1.1541,0
2007-11-05,1.1536,1.1557,1.1509,1.1537,0
2007-11-06,1.1536,1.1541,1.1422,1.1444,0
2007-11-07,1.1445,1.1448,1.1258,1.1334,0
2007-11-08,1.1334,1.1343,1.1253,1.1279,0
2007-11-09,1.1277,1.1279,1.1188,1.1224,0
2007-11-12,1.1221,1.1299,1.1215,1.1287,0
2007-11-13,1.1285,1.1297,1.1228,1.1274,0
2007-11-14,1.1273,1.1275,1.1177,1.1238,0
2007-11-15,1.1241,1.126,1.12,1.1227,0
2007-11-16,1.1225,1.1245,1.1159,1.1174,0
2007-11-19,1.117,1.1201,1.1148,1.115,0
2007-11-20,1.1152,1.1173,1.1053,1.1057,0
2007-11-21,1.1058,1.1077,1.1014,1.1015,0
2007-11-22,1.1017,1.1039,1.1004,1.1009,0
2007-11-23,1.1009,1.1044,1.0896,1.102,0
2007-11-26,1.1034,1.1071,1.0954,1.0968,0
2007-11-27,1.0969,1.1068,1.0955,1.1052,0
2007-11-28,1.105,1.1195,1.104,1.1107,0
2007-11-29,1.1107,1.1208,1.1101,1.1179,0
2007-11-30,1.1178,1.1326,1.1159,1.1316,0
2007-12-03,1.1308,1.1308,1.1251,1.1273,0
2007-12-04,1.1273,1.1319,1.1159,1.1165,0
2007-12-05,1.1166,1.1287,1.1153,1.1274,0
2007-12-06,1.1274,1.1351,1.1264,1.1295,0
2007-12-07,1.1295,1.1329,1.1278,1.128,0
2007-12-10,1.1278,1.13,1.1236,1.1278,0
2007-12-11,1.1281,1.1361,1.1256,1.131,0
2007-12-12,1.1308,1.1397,1.128,1.1346,0
2007-12-13,1.1344,1.1448,1.1296,1.1409,0
2007-12-14,1.141,1.1546,1.1401,1.1528,0
2007-12-17,1.1559,1.1574,1.1478,1.1488,0
2007-12-18,1.149,1.1535,1.1481,1.1517,0
2007-12-19,1.1516,1.1585,1.151,1.155,0
2007-12-20,1.1546,1.1591,1.1544,1.158,0
2007-12-21,1.1579,1.1595,1.1512,1.1553,0
2007-12-24,1.1554,1.158,1.1525,1.1567,0
2007-12-25,1.1569,1.1626,1.124,1.1571,0
2007-12-26,1.1576,1.1594,1.1489,1.1513,0
2007-12-27,1.1513,1.1524,1.1371,1.1387,0
2007-12-28,1.1388,1.1413,1.1259,1.1268,0
2007-12-31,1.1281,1.1369,1.1224,1.1334,0
2008-01-01,1.1336,1.1347,1.1313,1.1329,0
2008-01-02,1.133,1.1334,1.1144,1.1184,0
2008-01-03,1.1192,1.12,1.1102,1.1109,0
2008-01-04,1.1108,1.1161,1.1017,1.1054,0
2008-01-07,1.1073,1.119,1.1066,1.1164,0
2008-01-08,1.1166,1.119,1.1117,1.1124,0
2008-01-09,1.1125,1.117,1.1104,1.1164,0
2008-01-10,1.1151,1.117,1.1006,1.1031,0
2008-01-11,1.1034,1.1048,1.0977,1.1013,0
2008-01-14,1.1007,1.1011,1.0886,1.0929,0
2008-01-15,1.093,1.0943,1.0855,1.0927,0
2008-01-16,1.0926,1.1018,1.0836,1.1006,0
2008-01-17,1.1007,1.1085,1.0954,1.1009,0
2008-01-18,1.1009,1.1058,1.0981,1.0992,0
2008-01-21,1.0994,1.111,1.0992,1.1081,0
2008-01-22,1.1081,1.1121,1.0945,1.0949,0
2008-01-23,1.0949,1.0989,1.0869,1.0915,0
2008-01-24,1.0914,1.0936,1.0845,1.0878,0
2008-01-25,1.0878,1.0989,1.0861,1.0969,0
2008-01-28,1.0963,1.0965,1.0871,1.089,0
2008-01-29,1.0891,1.096,1.0884,1.0935,0
2008-01-30,1.0936,1.0946,1.0814,1.083,0
2008-01-31,1.0828,1.0858,1.0759,1.0816,0
2008-02-01,1.0812,1.089,1.0732,1.0886,0
2008-02-04,1.0906,1.0923,1.0862,1.088,0
2008-02-05,1.0879,1.1055,1.0874,1.0996,0
2008-02-06,1.0994,1.1003,1.0951,1.0983,0
2008-02-07,1.0978,1.1101,1.0934,1.1042,0
2008-02-08,1.1038,1.1081,1.1011,1.1018,0
2008-02-11,1.102,1.1045,1.0945,1.1021,0
2008-02-12,1.1022,1.1044,1.0979,1.1024,0
2008-02-13,1.1018,1.1105,1.1008,1.1084,0
2008-02-14,1.1076,1.1096,1.0964,1.0978,0
2008-02-15,1.0975,1.0986,1.0891,1.0923,0
2008-02-18,1.0933,1.1046,1.093,1.1021,0
2008-02-19,1.1018,1.1024,1.0909,1.094,0
2008-02-20,1.0939,1.1025,1.0934,1.0994,0
2008-02-21,1.0995,1.1032,1.0866,1.0899,0
2008-02-22,1.0898,1.0917,1.0835,1.0841,0
2008-02-25,1.0849,1.0929,1.0849,1.0887,0
2008-02-26,1.0892,1.0915,1.0746,1.0758,0
2008-02-27,1.0754,1.0763,1.061,1.0629,0
2008-02-28,1.0631,1.0643,1.0483,1.0515,0
2008-02-29,1.0518,1.0526,1.0417,1.0429,0
2008-03-03,1.0396,1.0453,1.0306,1.0422,0
2008-03-04,1.0421,1.0431,1.0337,1.0375,0
2008-03-05,1.0376,1.0426,1.0334,1.0366,0
2008-03-06,1.0362,1.0381,1.0213,1.0225,0
2008-03-07,1.0226,1.0283,1.0137,1.0244,0
2008-03-10,1.0228,1.0255,1.017,1.019,0
2008-03-11,1.0188,1.0346,1.0147,1.0331,0
2008-03-12,1.0325,1.0352,1.0129,1.0138,0
2008-03-13,1.0135,1.0167,1.005,1.0086,0
2008-03-14,1.0084,1.0143,0.9977,0.9985,0
2008-03-17,0.9913,0.9947,0.968,0.9844,0
2008-03-18,0.9845,1.0036,0.9784,1.0035,0
2008-03-19,1.0036,1.005,0.9871,0.9961,0
2008-03-20,0.9977,1.0166,0.9955,1.0077,0
2008-03-21,1.0096,1.0103,1.005,1.009,0
2008-03-24,1.0102,1.0249,1.0101,1.0188,0
2008-03-25,1.0199,1.0221,1.0038,1.005,0
2008-03-26,1.005,1.0112,0.9883,0.9887,0
2008-03-27,0.9889,0.9986,0.9885,0.9936,0
2008-03-28,0.9936,0.9995,0.9913,0.9954,0
2008-03-31,0.9941,0.9992,0.9869,0.9948,0
2008-04-01,0.9948,1.0139,0.993,1.0117,0
2008-04-02,1.0126,1.0163,1.0068,1.0082,0
2008-04-03,1.0083,1.0217,1.007,1.0097,0
2008-04-04,1.0097,1.0128,1.0014,1.0056,0
2008-04-07,1.0058,1.0171,1.0055,1.013,0
2008-04-08,1.0126,1.0155,1.0065,1.0146,0
2008-04-09,1.0146,1.0168,0.9973,1.0009,0
2008-04-10,1.0009,1.0086,0.9888,1.0073,0
2008-04-11,1.0072,1.0087,0.9966,1.0011,0
2008-04-14,1.0042,1.0075,0.9925,0.999,0
2008-04-15,0.9991,1.0086,0.9957,1.0067,0
2008-04-16,1.0067,1.0105,0.9938,1.0,0
2008-04-17,1.0,1.0091,0.9958,1.0066,0
2008-04-18,1.0065,1.0281,1.0038,1.0178,0
2008-04-21,1.0176,1.0203,1.0063,1.0085,0
2008-04-22,1.0085,1.013,0.9997,1.0028,0
2008-04-23,1.0028,1.0169,1.0022,1.0152,0
2008-04-24,1.0152,1.0383,1.0146,1.0354,0
2008-04-25,1.0353,1.0429,1.03,1.0337,0
2008-04-28,1.0343,1.0367,1.0301,1.0338,0
2008-04-29,1.0338,1.0396,1.0315,1.0379,0
2008-04-30,1.0378,1.0442,1.033,1.0351,0
2008-05-01,1.0349,1.0508,1.0334,1.0477,0
2008-05-02,1.0477,1.0606,1.0464,1.0571,0
2008-05-05,1.0563,1.0595,1.0508,1.053,0
2008-05-06,1.0531,1.0549,1.0427,1.0518,0
2008-05-07,1.0517,1.0591,1.0509,1.0546,0
2008-05-08,1.0546,1.062,1.0481,1.0504,0
2008-05-09,1.0497,1.0514,1.0389,1.041,0
2008-05-12,1.0417,1.0511,1.0405,1.0441,0
2008-05-13,1.0443,1.0555,1.0418,1.0533,0
2008-05-14,1.0532,1.0599,1.0511,1.0542,0
2008-05-15,1.0541,1.0593,1.0485,1.0565,0
2008-05-16,1.0564,1.0587,1.0432,1.0475,0
2008-05-19,1.0476,1.0571,1.0414,1.0539,0
2008-05-20,1.0503,1.0526,1.0356,1.0367,0
2008-05-21,1.0366,1.0376,1.0341,1.0355,0
2008-05-22,1.024,1.0352,1.0239,1.031,0
2008-05-23,1.0308,1.0334,1.0215,1.0238,0
2008-05-26,1.024,1.0275,1.0231,1.0241,0
2008-05-27,1.0241,1.0353,1.0223,1.0346,0
2008-05-28,1.0344,1.0422,1.0258,1.0373,0
2008-05-29,1.0373,1.0523,1.0363,1.0495,0
2008-05-30,1.0495,1.0526,1.0412,1.042,0
2008-06-02,1.042,1.0448,1.0324,1.037,0
2008-06-03,1.0374,1.0488,1.0275,1.0432,0
2008-06-04,1.0421,1.0445,1.0361,1.0423,0
2008-06-05,1.0422,1.052,1.0351,1.0389,0
2008-06-06,1.0388,1.0407,1.0183,1.0184,0
2008-06-09,1.0178,1.0296,1.0148,1.0275,0
2008-06-10,1.0274,1.0438,1.0268,1.0424,0
2008-06-11,1.0422,1.0447,1.0308,1.031,0
2008-06-12,1.0309,1.0488,1.0301,1.0403,0
2008-06-13,1.0403,1.0538,1.0387,1.0467,0
2008-06-16,1.0454,1.0518,1.0378,1.0449,0
2008-06-17,1.0449,1.0457,1.0378,1.0417,0
2008-06-18,1.0417,1.0467,1.0355,1.0367,0
2008-06-19,1.0331,1.0473,1.0318,1.0447,0
2008-06-20,1.0447,1.0451,1.0303,1.0355,0
2008-06-23,1.0345,1.0492,1.0341,1.0454,0
2008-06-24,1.0452,1.0469,1.0348,1.0411,0
2008-06-25,1.0411,1.0442,1.034,1.0351,0
2008-06-26,1.0351,1.039,1.0219,1.0241,0
2008-06-27,1.024,1.0268,1.0165,1.0182,0
2008-06-30,1.0189,1.0217,1.013,1.0208,0
2008-07-01,1.0208,1.0227,1.0137,1.0194,0
2008-07-02,1.0197,1.023,1.013,1.013,0
2008-07-03,1.013,1.0282,1.0116,1.0266,0
2008-07-04,1.0265,1.0275,1.0231,1.0252,0
2008-07-07,1.0253,1.0341,1.0225,1.0264,0
2008-07-08,1.0264,1.0348,1.0218,1.0334,0
2008-07-09,1.0334,1.0349,1.0275,1.0286,0
2008-07-10,1.0286,1.0337,1.0252,1.0278,0
2008-07-11,1.0278,1.0303,1.0136,1.0159,0
2008-07-14,1.0194,1.0248,1.0143,1.0166,0
2008-07-15,1.0166,1.0175,1.0012,1.0084,0
2008-07-16,1.0083,1.0186,1.0028,1.0175,0
2008-07-17,1.0174,1.0258,1.0134,1.0193,0
2008-07-18,1.0194,1.0251,1.0173,1.0226,0
2008-07-21,1.0225,1.024,1.0166,1.0172,0
2008-07-22,1.0171,1.0333,1.0137,1.03,0
2008-07-23,1.0302,1.04,1.0289,1.0381,0
2008-07-24,1.0381,1.0403,1.0351,1.0366,0
2008-07-25,1.0366,1.0406,1.0316,1.0362,0
2008-07-28,1.0371,1.0386,1.0324,1.0344,0
2008-07-29,1.0345,1.0478,1.0319,1.0467,0
2008-07-30,1.0466,1.0521,1.044,1.0482,0
2008-07-31,1.0483,1.0495,1.0403,1.0473,0
2008-08-01,1.0473,1.0517,1.0459,1.0495,0
2008-08-04,1.049,1.0506,1.0432,1.0483,0
2008-08-05,1.0483,1.0558,1.048,1.0547,0
2008-08-06,1.0546,1.0608,1.0501,1.0592,0
2008-08-07,1.0591,1.0637,1.0523,1.0612,0
2008-08-08,1.0611,1.0836,1.0608,1.0822,0
2008-08-11,1.0836,1.088,1.0741,1.087,0
2008-08-12,1.0869,1.0924,1.0829,1.0865,0
2008-08-13,1.0865,1.0921,1.0825,1.085,0
2008-08-14,1.0848,1.0979,1.0835,1.0942,0
2008-08-15,1.0927,1.1008,1.0925,1.0959,0
2008-08-18,1.0962,1.1003,1.0911,1.0982,0
2008-08-19,1.0983,1.1031,1.0895,1.0914,0
2008-08-20,1.091,1.1039,1.0898,1.0986,0
2008-08-21,1.0987,1.0996,1.0842,1.0863,0
2008-08-22,1.0863,1.0999,1.0862,1.0984,0
2008-08-25,1.0983,1.1031,1.0922,1.0956,0
2008-08-26,1.0956,1.1085,1.0952,1.1002,0
2008-08-27,1.1002,1.1023,1.0916,1.0973,0
2008-08-28,1.0972,1.1012,1.0882,1.0989,0
2008-08-29,1.0991,1.1038,1.0924,1.1011,0
2008-09-01,1.0987,1.1046,1.0964,1.1021,0
2008-09-02,1.1012,1.113,1.1007,1.1066,0
2008-09-03,1.1065,1.117,1.1042,1.1061,0
2008-09-04,1.106,1.1181,1.1009,1.1132,0
2008-09-05,1.1132,1.1192,1.1068,1.118,0
2008-09-08,1.1174,1.1373,1.1129,1.1316,0
2008-09-09,1.1316,1.1365,1.1215,1.128,0
2008-09-10,1.1281,1.1398,1.1242,1.1388,0
2008-09-11,1.1388,1.1418,1.1336,1.1368,0
2008-09-12,1.1369,1.1401,1.1293,1.1305,0
2008-09-15,1.1303,1.1305,1.1058,1.1122,0
2008-09-16,1.1128,1.1249,1.1048,1.1236,0
2008-09-17,1.1241,1.1249,1.0992,1.1038,0
2008-09-18,1.1037,1.111,1.0901,1.1069,0
2008-09-19,1.1068,1.128,1.1009,1.1049,0
2008-09-22,1.1049,1.1055,1.0691,1.0727,0
