,open,high,low,close,volume
2021-09-09,1.37719,1.38626,1.3751,1.38359,0
2021-09-10,1.38369,1.38884,1.38242,1.38313,0
2021-09-13,1.38335,1.38511,1.3795,1.3838,0
2021-09-14,1.38363,1.39131,1.3801,1.3808,0
2021-09-15,1.38066,1.38537,1.379,1.38407,0
2021-09-16,1.38415,1.38531,1.3763,1.37918,0
2021-09-17,1.37927,1.38127,1.37233,1.3738,0
2021-09-20,1.37354,1.37396,1.3639,1.36548,0
2021-09-21,1.36548,1.3693,1.3639,1.36593,0
2021-09-22,1.36586,1.36895,1.3608,1.36166,0
2021-09-23,1.36166,1.37507,1.361,1.3718,0
2021-09-24,1.37171,1.37364,1.3656,1.36698,0
2021-09-27,1.36631,1.37292,1.3656,1.3702,0
2021-09-28,1.36988,1.37172,1.3518,1.3539,0
2021-09-29,1.35364,1.35548,1.341,1.3425,0
2021-09-30,1.34244,1.35175,1.3414,1.3472,0
2021-10-01,1.34712,1.35758,1.3432,1.3545,0
2021-10-04,1.35411,1.36403,1.3531,1.36077,0
2021-10-05,1.36078,1.36478,1.3582,1.36224,0
2021-10-06,1.36231,1.36312,1.3542,1.3583,0
2021-10-07,1.35832,1.36388,1.3568,1.36128,0
2021-10-08,1.36137,1.3658,1.3581,1.3611,0
2021-10-11,1.36113,1.36737,1.3583,1.35942,0
2021-10-12,1.35941,1.36374,1.3567,1.3586,0
2021-10-13,1.35847,1.36649,1.3574,1.3658,0
2021-10-14,1.36569,1.37343,1.3656,1.36728,0
2021-10-15,1.3672,1.37732,1.3665,1.3749,0
2021-10-18,1.37506,1.37653,1.3707,1.3728,0
2021-10-19,1.37268,1.38338,1.37243,1.37917,0
2021-10-20,1.37911,1.38344,1.374,1.3826,0
2021-10-21,1.38219,1.38332,1.3774,1.3792,0
2021-10-22,1.37928,1.38153,1.3735,1.3751,0
2021-10-25,1.37494,1.37921,1.374,1.3766,0
2021-10-26,1.37652,1.38296,1.3755,1.3765,0
2021-10-27,1.37641,1.3781,1.3708,1.37387,0
2021-10-28,1.37405,1.38149,1.372,1.3794,0
2021-10-29,1.37939,1.38039,1.3666,1.36806,0
2021-11-01,1.36815,1.36931,1.364,1.36634,0
2021-11-02,1.36629,1.36676,1.3603,1.3616,0
2021-11-03,1.36135,1.36922,1.3605,1.3685,0
2021-11-04,1.3685,1.36983,1.34696,1.34954,0
2021-11-05,1.34971,1.3509,1.3423,1.3495,0
2021-11-08,1.34784,1.35797,1.3448,1.35635,0
2021-11-09,1.35608,1.36073,1.3522,1.35522,0
2021-11-10,1.35551,1.35651,1.3399,1.3404,0
2021-11-11,1.34014,1.34331,1.3357,1.33699,0
2021-11-12,1.33705,1.3426,1.3351,1.34151,0
2021-11-15,1.3421,1.34495,1.3401,1.3415,0
2021-11-16,1.34114,1.34728,1.3403,1.34267,0
2021-11-17,1.34265,1.34962,1.3395,1.34837,0
2021-11-18,1.34888,1.35135,1.3462,1.34957,0
2021-11-19,1.3493,1.35096,1.3406,1.3452,0
2021-11-22,1.34517,1.3455,1.3383,1.3396,0
2021-11-23,1.3396,1.34093,1.3341,1.3378,0
2021-11-24,1.33737,1.33901,1.3314,1.3326,0
2021-11-25,1.3324,1.33535,1.3303,1.33194,0
2021-11-26,1.33175,1.33657,1.3277,1.33307,0
2021-11-29,1.33392,1.3363,1.3285,1.3313,0
2021-11-30,1.33112,1.33705,1.3193,1.32977,0
2021-12-01,1.3296,1.3352,1.326,1.3278,0
2021-12-02,1.32764,1.33337,1.32654,1.33006,0
2021-12-03,1.33015,1.33101,1.3207,1.32331,0
2021-12-06,1.3218,1.32864,1.32167,1.3262,0
2021-12-07,1.32611,1.32894,1.3207,1.32423,0
2021-12-08,1.32427,1.32612,1.31601,1.32019,0
2021-12-09,1.32015,1.32225,1.3169,1.32186,0
2021-12-10,1.32194,1.32758,1.3185,1.32684,0
2021-12-13,1.3248,1.32688,1.3205,1.32131,0
2021-12-14,1.3214,1.32567,1.3188,1.3231,0
2021-12-15,1.32269,1.32825,1.3169,1.32603,0
2021-12-16,1.3258,1.33745,1.324,1.3323,0
2021-12-17,1.33195,1.33393,1.32274,1.3238,0
2021-12-20,1.3239,1.32456,1.3171,1.3206,0
2021-12-21,1.32052,1.3271,1.3195,1.3263,0
2021-12-22,1.3263,1.33634,1.3238,1.33481,0
2021-12-23,1.33448,1.34378,1.334,1.34055,0
2021-12-24,1.3406,1.3421,1.33835,1.33849,0
2021-12-27,1.339,1.34451,1.33871,1.3439,0
2021-12-28,1.34386,1.34617,1.3413,1.3434,0
2021-12-29,1.34299,1.34997,1.3406,1.3489,0
2021-12-30,1.34869,1.35219,1.3452,1.3498,0
2021-12-31,1.34971,1.35505,1.3463,1.35177,0
2022-01-03,1.3529,1.35353,1.3429,1.3479,0
2022-01-04,1.34749,1.35573,1.3458,1.3529,0
2022-01-05,1.35261,1.35985,1.35197,1.35541,0
2022-01-06,1.35517,1.3559,1.3487,1.3529,0
2022-01-07,1.35284,1.35974,1.3524,1.3586,0
2022-01-10,1.35819,1.36036,1.353,1.3574,0
2022-01-11,1.35726,1.36363,1.3559,1.36357,0
2022-01-12,1.36358,1.37144,1.3619,1.37,0
2022-01-13,1.36971,1.37488,1.36968,1.3705,0
2022-01-14,1.3702,1.37429,1.3651,1.36762,0
2022-01-17,1.36687,1.36898,1.3635,1.3646,0
2022-01-18,1.36441,1.36615,1.3571,1.3596,0
2022-01-19,1.3591,1.36489,1.3585,1.3612,0
2022-01-20,1.36115,1.36617,1.3584,1.35992,0
2022-01-21,1.3598,1.36023,1.3544,1.35504,0
2022-01-24,1.35512,1.35653,1.3438,1.3487,0
2022-01-25,1.3486,1.35187,1.3434,1.35015,0
2022-01-26,1.3503,1.35245,1.3442,1.34622,0
2022-01-27,1.34589,1.34679,1.3356,1.33819,0
2022-01-28,1.33816,1.34327,1.3363,1.3398,0
2022-01-31,1.33937,1.34605,1.3385,1.34471,0
2022-02-01,1.34429,1.35282,1.3431,1.35205,0
2022-02-02,1.35198,1.35875,1.35122,1.35757,0
2022-02-03,1.3578,1.36279,1.3535,1.35947,0
2022-02-04,1.35929,1.36151,1.3502,1.35269,0
2022-02-07,1.35321,1.35506,1.3489,1.35357,0
2022-02-08,1.35351,1.3564,1.3505,1.3542,0
2022-02-09,1.35438,1.35893,1.3525,1.3534,0
2022-02-10,1.3534,1.36435,1.3521,1.3556,0
2022-02-11,1.35538,1.36095,1.3511,1.35584,0
2022-02-14,1.35506,1.3572,1.3493,1.35233,0
2022-02-15,1.35229,1.35669,1.3485,1.35341,0
2022-02-16,1.35331,1.3601,1.35249,1.3586,0
2022-02-17,1.35823,1.36381,1.3553,1.3613,0
2022-02-18,1.36142,1.36427,1.3571,1.35856,0
2022-02-21,1.35926,1.36385,1.3583,1.35973,0
2022-02-22,1.36,1.36046,1.3536,1.35801,0
2022-02-23,1.35802,1.36206,1.3533,1.3543,0
2022-02-24,1.35408,1.35494,1.3271,1.33749,0
2022-02-25,1.33721,1.34388,1.3365,1.34053,0
2022-02-28,1.33118,1.34315,1.33118,1.34161,0
2022-03-01,1.34137,1.34371,1.33,1.3325,0
2022-03-02,1.33205,1.34077,1.327,1.34052,0
2022-03-03,1.34062,1.3418,1.3315,1.33448,0
2022-03-04,1.3347,1.33545,1.3199,1.32287,0
2022-03-07,1.32258,1.32406,1.3099,1.31033,0
2022-03-08,1.31044,1.31446,1.308,1.31012,0
2022-03-09,1.30992,1.31898,1.3085,1.31757,0
2022-03-10,1.31798,1.31947,1.3078,1.3085,0
2022-03-11,1.30839,1.3125,1.3025,1.30343,0
2022-03-14,1.30346,1.3079,1.2998,1.30012,0
2022-03-15,1.3003,1.30887,1.2997,1.30355,0
2022-03-16,1.3037,1.31564,1.3033,1.3142,0
2022-03-17,1.31433,1.3211,1.3085,1.31455,0
2022-03-18,1.31483,1.3197,1.3107,1.318,0
2022-03-21,1.31708,1.32102,1.3124,1.31622,0
2022-03-22,1.31644,1.32737,1.3117,1.32583,0
2022-03-23,1.32575,1.32985,1.3174,1.32025,0
2022-03-24,1.32021,1.32141,1.3155,1.3183,0
2022-03-25,1.31817,1.32247,1.3158,1.3188,0
2022-03-28,1.31796,1.31849,1.30656,1.30921,0
2022-03-29,1.30919,1.316,1.3049,1.3097,0
2022-03-30,1.3096,1.31825,1.3087,1.31332,0
2022-03-31,1.31329,1.31758,1.3104,1.31371,0
2022-04-01,1.31352,1.31515,1.3085,1.3112,0
2022-04-04,1.31064,1.3137,1.3091,1.3114,0
2022-04-05,1.31151,1.31667,1.3065,1.30712,0
2022-04-06,1.30728,1.3108,1.3044,1.3065,0
2022-04-07,1.30637,1.31065,1.305,1.3074,0
2022-04-08,1.30735,1.30771,1.298,1.3031,0
2022-04-11,1.30314,1.30566,1.2987,1.30294,0
2022-04-12,1.30283,1.30537,1.2992,1.3001,0
2022-04-13,1.30017,1.31179,1.2971,1.31147,0
2022-04-14,1.31154,1.31472,1.3032,1.30707,0
2022-04-15,1.3073,1.3078,1.30433,1.3058,0
2022-04-18,1.30551,1.30645,1.3003,1.30078,0
2022-04-19,1.30083,1.30407,1.2979,1.2998,0
2022-04-20,1.29977,1.30705,1.2994,1.30615,0
2022-04-21,1.3062,1.30902,1.3021,1.3032,0
2022-04-22,1.30328,1.3035,1.282,1.2837,0
2022-04-25,1.28356,1.28392,1.2695,1.2742,0
2022-04-26,1.2742,1.27723,1.2568,1.25711,0
2022-04-27,1.25713,1.26017,1.25,1.25396,0
2022-04-28,1.25394,1.25698,1.2409,1.24554,0
2022-04-29,1.24558,1.26143,1.245,1.2571,0
2022-05-02,1.2578,1.25971,1.2471,1.24879,0
2022-05-03,1.2486,1.25673,1.2468,1.24937,0
2022-05-04,1.2495,1.26382,1.245,1.26329,0
2022-05-05,1.26324,1.2634,1.2323,1.23566,0
2022-05-06,1.23562,1.23802,1.2274,1.2337,0
2022-05-09,1.23427,1.24058,1.2259,1.23278,0
2022-05-10,1.23268,1.23757,1.229,1.23138,0
2022-05-11,1.23137,1.24001,1.2235,1.22463,0
2022-05-12,1.22489,1.2253,1.2163,1.21955,0
2022-05-13,1.21955,1.22628,1.2153,1.2261,0
2022-05-16,1.22474,1.23294,1.2215,1.23195,0
2022-05-17,1.2321,1.24988,1.2316,1.24892,0
2022-05-18,1.24897,1.25009,1.2327,1.23387,0
2022-05-19,1.23387,1.25246,1.2335,1.24721,0
2022-05-20,1.24722,1.25,1.24367,1.24866,0
2022-05-23,1.24874,1.26008,1.2481,1.2584,0
2022-05-24,1.25844,1.25986,1.2469,1.2528,0
2022-05-25,1.25316,1.25906,1.2479,1.2578,0
2022-05-26,1.25767,1.26206,1.2549,1.25999,0
2022-05-27,1.25998,1.26669,1.2584,1.26275,0
2022-05-30,1.26243,1.26596,1.2614,1.26516,0
2022-05-31,1.2652,1.2653,1.2559,1.25977,0
2022-06-01,1.25978,1.26166,1.2456,1.2484,0
2022-06-02,1.24824,1.25864,1.2467,1.25739,0
2022-06-03,1.25733,1.25896,1.2482,1.2485,0
2022-06-06,1.24896,1.25775,1.2475,1.25299,0
2022-06-07,1.253,1.25995,1.2428,1.2589,0
2022-06-08,1.25902,1.25976,1.2511,1.25351,0
2022-06-09,1.25352,1.25584,1.2485,1.2495,0
2022-06-10,1.24954,1.25177,1.2299,1.2314,0
2022-06-13,1.23139,1.2317,1.2106,1.21345,0
2022-06-14,1.21334,1.22086,1.1932,1.19953,0
2022-06-15,1.19965,1.22046,1.1988,1.21703,0
2022-06-16,1.2169,1.24064,1.2039,1.23512,0
2022-06-17,1.23506,1.23605,1.2171,1.2222,0
2022-06-20,1.22227,1.22803,1.2197,1.2246,0
2022-06-21,1.22478,1.23242,1.2239,1.22783,0
2022-06-22,1.22777,1.23149,1.2159,1.22618,0
2022-06-23,1.22639,1.22946,1.2168,1.22575,0
2022-06-24,1.22568,1.23208,1.2239,1.22668,0
2022-06-27,1.22688,1.23325,1.2236,1.2265,0
2022-06-28,1.22675,1.22915,1.2178,1.2186,0
2022-06-29,1.21844,1.22131,1.2104,1.2121,0
2022-06-30,1.21206,1.21885,1.209,1.21731,0
2022-07-01,1.21719,1.2176,1.1975,1.2094,0
2022-07-04,1.20983,1.21653,1.2083,1.20979,0
2022-07-05,1.20974,1.21257,1.1897,1.19513,0
2022-07-06,1.1951,1.19894,1.1874,1.19167,0
2022-07-07,1.19171,1.20296,1.1907,1.20204,0
2022-07-08,1.20208,1.20561,1.1918,1.2027,0
2022-07-11,1.20331,1.20369,1.1865,1.1889,0
2022-07-12,1.18907,1.19158,1.1805,1.1886,0
2022-07-13,1.18853,1.19673,1.1826,1.1891,0
2022-07-14,1.18915,1.1893,1.1758,1.18246,0
2022-07-15,1.18245,1.18746,1.18038,1.18618,0
2022-07-18,1.18644,1.20336,1.1861,1.19509,0
2022-07-19,1.19501,1.20455,1.1923,1.19969,0
2022-07-20,1.19994,1.20378,1.1951,1.19763,0
2022-07-21,1.19795,1.2005,1.1889,1.19914,0
2022-07-22,1.19917,1.20641,1.1915,1.2002,0
2022-07-25,1.20041,1.20867,1.1958,1.20472,0
2022-07-26,1.20469,1.20903,1.1962,1.20292,0
2022-07-27,1.20303,1.2186,1.2018,1.21558,0
2022-07-28,1.21573,1.21917,1.2102,1.21753,0
2022-07-29,1.21742,1.22457,1.2062,1.21745,0
2022-08-01,1.21752,1.22934,1.2154,1.22481,0
2022-08-02,1.22485,1.22794,1.2156,1.21621,0
2022-08-03,1.21607,1.22077,1.2099,1.21429,0
2022-08-04,1.21453,1.22149,1.20645,1.21553,0
2022-08-05,1.21548,1.21692,1.2002,1.207,0
2022-08-08,1.20653,1.21379,1.2045,1.20787,0
2022-08-09,1.20791,1.21304,1.2061,1.20725,0
2022-08-10,1.20747,1.22767,1.2063,1.22156,0
2022-08-11,1.22152,1.22495,1.218,1.21975,0
2022-08-12,1.21972,1.22169,1.2098,1.213,0
2022-08-15,1.2131,1.21482,1.2048,1.2057,0
2022-08-16,1.20573,1.21181,1.2006,1.20916,0
2022-08-17,1.20925,1.21431,1.2026,1.2048,0
2022-08-18,1.20487,1.20798,1.1921,1.193,0
2022-08-19,1.19296,1.19365,1.179,1.1827,0
2022-08-22,1.18241,1.18365,1.174,1.17648,0
2022-08-23,1.17648,1.18781,1.1716,1.18302,0
2022-08-24,1.18303,1.1838,1.1754,1.1792,0
2022-08-25,1.17924,1.18646,1.1782,1.1836,0
2022-08-26,1.18365,1.19008,1.1731,1.174,0
2022-08-29,1.17298,1.17441,1.1646,1.17055,0
2022-08-30,1.17055,1.17605,1.162,1.16535,0
2022-08-31,1.1653,1.16938,1.1598,1.16163,0
2022-09-01,1.16155,1.16192,1.1498,1.15408,0
2022-09-02,1.15412,1.15886,1.1494,1.15158,0
2022-09-05,1.14858,1.15221,1.1441,1.152,0
2022-09-06,1.15202,1.16096,1.1493,1.1517,0
2022-09-07,1.15177,1.15398,1.1404,1.15369,0
2022-09-08,1.1537,1.15606,1.1459,1.1501,0
2022-09-09,1.15013,1.16482,1.1498,1.15876,0
2022-09-12,1.16308,1.17106,1.1599,1.1679,0
2022-09-13,1.16793,1.17381,1.14884,1.14928,0
2022-09-14,1.1493,1.15898,1.1478,1.154,0
2022-09-15,1.1542,1.15492,1.146,1.1465,0
2022-09-16,1.14665,1.14805,1.1349,1.14187,0
2022-09-19,1.14165,1.1442,1.1354,1.1433,0
2022-09-20,1.14324,1.14607,1.1355,1.13782,0
2022-09-21,1.13782,1.13848,1.12346,1.1273,0
2022-09-22,1.12736,1.13645,1.121,1.12536,0
2022-09-23,1.12536,1.12739,1.0838,1.08474,0
2022-09-26,1.08182,1.0931,1.03488,1.06715,0
2022-09-27,1.06797,1.08382,1.06485,1.07324,0
2022-09-28,1.07301,1.0916,1.0538,1.08817,0
2022-09-29,1.08821,1.1127,1.076,1.11205,0
2022-09-30,1.11218,1.12345,1.1023,1.116,0
2022-10-03,1.11867,1.13345,1.1084,1.13176,0
2022-10-04,1.13171,1.14901,1.1279,1.14713,0
2022-10-05,1.14708,1.14957,1.1225,1.1322,0
2022-10-06,1.13214,1.13834,1.1112,1.11655,0
2022-10-07,1.11653,1.12253,1.1053,1.10913,0
2022-10-10,1.10902,1.11108,1.1018,1.10558,0
2022-10-11,1.10578,1.118,1.0951,1.09736,0
2022-10-12,1.09722,1.11338,1.0922,1.10983,0
2022-10-13,1.10996,1.13807,1.1055,1.133,0
2022-10-14,1.13284,1.13661,1.115,1.1178,0
2022-10-17,1.12163,1.14398,1.12126,1.1361,0
2022-10-18,1.13613,1.14109,1.12526,1.13225,0
2022-10-19,1.13225,1.13579,1.11823,1.12166,0
2022-10-20,1.12173,1.13365,1.11687,1.12336,0
2022-10-21,1.12339,1.13148,1.10583,1.12956,0
2022-10-24,1.13911,1.14084,1.12552,1.12785,0
2022-10-25,1.12794,1.14997,1.12686,1.14694,0
2022-10-26,1.14704,1.16389,1.14279,1.16224,0
2022-10-27,1.16225,1.16456,1.1547,1.1565,0
2022-10-28,1.15657,1.16237,1.15011,1.161,0
2022-10-31,1.15929,1.16133,1.14574,1.14669,0
2022-11-01,1.14669,1.15661,1.1434,1.14842,0
2022-11-02,1.14814,1.1565,1.13845,1.13874,0
2022-11-03,1.13874,1.1422,1.11486,1.11576,0
2022-11-04,1.11609,1.13821,1.11422,1.13724,0
2022-11-07,1.1305,1.15416,1.1288,1.15089,0
2022-11-08,1.1511,1.15992,1.14271,1.15394,0
2022-11-09,1.1538,1.15672,1.13311,1.13571,0
2022-11-10,1.13552,1.17312,1.135,1.17114,0
2022-11-11,1.17145,1.18548,1.16441,1.18366,0
2022-11-14,1.18085,1.18289,1.1709,1.17554,0
2022-11-15,1.17522,1.20289,1.17378,1.18613,0
2022-11-16,1.18613,1.19421,1.18286,1.1913,0
2022-11-17,1.19111,1.19579,1.17599,1.18641,0
2022-11-18,1.18604,1.19508,1.18541,1.18883,0
2022-11-21,1.18973,1.1899,1.17757,1.1822,0
2022-11-22,1.18213,1.19029,1.18144,1.18849,0
2022-11-23,1.18836,1.2081,1.18692,1.20524,0
2022-11-24,1.20515,1.21534,1.20447,1.211,0
2022-11-25,1.21101,1.21276,1.20548,1.2093,0
2022-11-28,1.20653,1.21182,1.19373,1.19555,0
2022-11-29,1.19556,1.20642,1.19421,1.19512,0
2022-11-30,1.1951,1.20869,1.18979,1.2054,0
2022-12-01,1.20553,1.2311,1.20489,1.22445,0
2022-12-02,1.22507,1.23,1.2133,1.22858,0
2022-12-05,1.22787,1.23442,1.216,1.21868,0
2022-12-06,1.21877,1.22693,1.2126,1.21331,0
2022-12-07,1.21304,1.22344,1.2105,1.2201,0
2022-12-08,1.22019,1.22474,1.2153,1.22328,0
2022-12-09,1.223,1.23226,1.22002,1.22594,0
2022-12-12,1.2255,1.22988,1.22054,1.22658,0
2022-12-13,1.22656,1.2444,1.2247,1.23618,0
2022-12-14,1.2362,1.24469,1.234,1.24232,0
2022-12-15,1.24234,1.24296,1.2155,1.21776,0
2022-12-16,1.21776,1.2223,1.2119,1.21345,0
2022-12-19,1.2151,1.22419,1.2119,1.21465,0
2022-12-20,1.21498,1.22234,1.2084,1.2182,0
2022-12-21,1.21815,1.21922,1.2053,1.2082,0
2022-12-22,1.20826,1.21474,1.1991,1.20374,0
2022-12-23,1.20399,1.20904,1.2017,1.20505,0
2022-12-26,1.2055,1.20782,1.20492,1.2062,0
2022-12-27,1.206,1.21123,1.2001,1.2024,0
2022-12-28,1.2023,1.21258,1.2001,1.2014,0
2022-12-29,1.20154,1.20786,1.20113,1.20526,0
2022-12-30,1.20544,1.21074,1.2008,1.20934,0
2023-01-02,1.2084,1.2101,1.20312,1.2044,0
2023-01-03,1.20436,1.20848,1.1899,1.1967,0
2023-01-04,1.19642,1.20875,1.1956,1.20535,0
2023-01-05,1.20536,1.20779,1.1872,1.1906,0
2023-01-06,1.1906,1.20993,1.184,1.20904,0
2023-01-09,1.2085,1.22099,1.20836,1.2182,0
2023-01-10,1.21793,1.2198,1.2108,1.21487,0
2023-01-11,1.21472,1.21781,1.2099,1.2146,0
2023-01-12,1.2146,1.22468,1.2087,1.22071,0
2023-01-13,1.2206,1.22484,1.2149,1.2223,0
2023-01-16,1.22182,1.22891,1.2171,1.2191,0
2023-01-17,1.21921,1.23005,1.21688,1.22841,0
2023-01-18,1.22841,1.24355,1.22536,1.23446,0
2023-01-19,1.23448,1.23974,1.2312,1.23875,0
2023-01-20,1.23874,1.24044,1.2334,1.23942,0
2023-01-23,1.23988,1.24478,1.2322,1.2378,0
2023-01-24,1.2377,1.24138,1.2262,1.23302,0
2023-01-25,1.23296,1.2404,1.2282,1.24013,0
2023-01-26,1.2402,1.24304,1.2343,1.2409,0
2023-01-27,1.24068,1.24185,1.2344,1.2396,0
2023-01-30,1.23914,1.24174,1.2336,1.235,0
2023-01-31,1.23484,1.23708,1.2283,1.23199,0
2023-02-01,1.2321,1.23947,1.22717,1.23733,0
2023-02-02,1.23735,1.24022,1.22203,1.22244,0
2023-02-03,1.22238,1.22656,1.20466,1.20531,0
2023-02-06,1.20314,1.20773,1.2004,1.2019,0
2023-02-07,1.20153,1.2095,1.1959,1.20458,0
2023-02-08,1.20438,1.21095,1.20341,1.20711,0
2023-02-09,1.207,1.21938,1.2055,1.2121,0
2023-02-10,1.2121,1.21393,1.2045,1.20575,0
2023-02-13,1.20691,1.2152,1.203,1.2138,0
2023-02-14,1.21349,1.22697,1.2116,1.2172,0
2023-02-15,1.21703,1.21813,1.1988,1.2028,0
2023-02-16,1.20268,1.20742,1.1964,1.19925,0
2023-02-17,1.1994,1.20493,1.1913,1.20395,0
2023-02-20,1.20242,1.20568,1.2014,1.20387,0
2023-02-21,1.20387,1.21476,1.1985,1.21117,0
2023-02-22,1.21113,1.21354,1.2034,1.20462,0
2023-02-23,1.20452,1.20748,1.1991,1.2011,0
2023-02-24,1.20115,1.2042,1.1927,1.1941,0
2023-02-27,1.1954,1.20659,1.1921,1.2063,0
2023-02-28,1.20631,1.21432,1.2016,1.202,0
2023-03-01,1.20199,1.20891,1.1964,1.20284,0
2023-03-02,1.20288,1.20364,1.1924,1.19417,0
2023-03-03,1.19439,1.20484,1.1938,1.20437,0
2023-03-06,1.20314,1.20488,1.19925,1.20223,0
2023-03-07,1.20197,1.20651,1.18207,1.18279,0
2023-03-08,1.18261,1.18592,1.18024,1.18403,0
2023-03-09,1.18432,1.19388,1.18314,1.1924,0
2023-03-10,1.19262,1.21137,1.19072,1.20265,0
2023-03-13,1.20864,1.21996,1.20459,1.2183,0
2023-03-14,1.21815,1.22038,1.2134,1.2153,0
2023-03-15,1.21529,1.21816,1.2009,1.20501,0
2023-03-16,1.205,1.21277,1.2026,1.21118,0
2023-03-17,1.21108,1.22004,1.21,1.2175,0
2023-03-20,1.2204,1.22848,1.2165,1.22755,0
2023-03-21,1.22747,1.22826,1.2177,1.22156,0
2023-03-22,1.22149,1.23347,1.2207,1.2268,0
2023-03-23,1.22671,1.23435,1.226,1.2287,0
2023-03-24,1.22858,1.2292,1.2189,1.223,0
2023-03-27,1.2233,1.2293,1.2217,1.22827,0
2023-03-28,1.22809,1.23491,1.2279,1.2335,0
2023-03-29,1.23373,1.23615,1.2301,1.2314,0
2023-03-30,1.23141,1.23929,1.2292,1.23866,0
2023-03-31,1.23856,1.24229,1.23229,1.2333,0
2023-04-03,1.23256,1.24233,1.2273,1.2416,0
2023-04-04,1.24139,1.25253,1.2394,1.2501,0
2023-04-05,1.25012,1.25141,1.2432,1.2461,0
2023-04-06,1.24578,1.24867,1.2412,1.24369,0
2023-04-07,1.2441,1.2456,1.23888,1.24157,0
2023-04-10,1.24176,1.24423,1.23439,1.2383,0
2023-04-11,1.23785,1.24561,1.23775,1.24264,0
2023-04-12,1.24238,1.2495,1.2397,1.24839,0
2023-04-13,1.24838,1.25373,1.24774,1.25241,0
2023-04-14,1.25233,1.25463,1.2398,1.2413,0
2023-04-17,1.24153,1.24381,1.2352,1.23773,0
2023-04-18,1.23782,1.24498,1.2367,1.24245,0
2023-04-19,1.24245,1.24741,1.2391,1.24347,0
2023-04-20,1.24354,1.24675,1.2404,1.24389,0
2023-04-21,1.24401,1.24481,1.2366,1.24373,0
2023-04-24,1.24363,1.2486,1.241,1.2484,0
2023-04-25,1.2484,1.2507,1.2386,1.2409,0
2023-04-26,1.2408,1.25152,1.2401,1.2467,0
2023-04-27,1.24661,1.24997,1.2435,1.24932,0
2023-04-28,1.24932,1.25839,1.2446,1.25612,0
2023-05-01,1.25661,1.25688,1.248,1.24928,0
2023-05-02,1.24927,1.25121,1.24352,1.24693,0
2023-05-03,1.24676,1.259,1.24659,1.25659,0
2023-05-04,1.25641,1.25986,1.25477,1.25714,0
2023-05-05,1.25713,1.26524,1.25579,1.26299,0
2023-05-08,1.26291,1.26687,1.26126,1.2618,0
2023-05-09,1.26187,1.26398,1.2577,1.26167,0
2023-05-10,1.26175,1.26798,1.2601,1.26214,0
2023-05-11,1.2622,1.26406,1.2495,1.2511,0
2023-05-12,1.25101,1.2541,1.24433,1.2447,0
2023-05-15,1.24485,1.25346,1.24411,1.2528,0
2023-05-16,1.25266,1.25462,1.2465,1.24824,0
2023-05-17,1.24818,1.25102,1.2421,1.24876,0
2023-05-18,1.24876,1.2493,1.239,1.24044,0
2023-05-19,1.24032,1.24841,1.2391,1.2444,0
2023-05-22,1.24452,1.24722,1.2413,1.24334,0
2023-05-23,1.24334,1.24465,1.2372,1.24148,0
2023-05-24,1.24133,1.24696,1.2357,1.2364,0
2023-05-25,1.2366,1.23868,1.23076,1.2319,0
2023-05-26,1.23208,1.23953,1.23105,1.23436,0
2023-05-29,1.23467,1.23719,1.2334,1.23553,0
2023-05-30,1.23545,1.24463,1.2326,1.24122,0
2023-05-31,1.2412,1.2444,1.2347,1.24381,0
2023-06-01,1.2438,1.25396,1.24,1.25234,0
2023-06-02,1.2522,1.25444,1.244,1.2447,0
2023-06-05,1.24446,1.24496,1.2367,1.24324,0
2023-06-06,1.24313,1.24586,1.239,1.24172,0
2023-06-07,1.24184,1.24999,1.2394,1.2438,0
2023-06-08,1.2438,1.2561,1.2436,1.25586,0
2023-06-09,1.25573,1.25901,1.2533,1.25754,0
2023-06-12,1.25797,1.25995,1.24865,1.25099,0
2023-06-13,1.25115,1.26246,1.2509,1.26102,0
2023-06-14,1.2611,1.26989,1.26005,1.26614,0
2023-06-15,1.2661,1.27856,1.26292,1.27811,0
2023-06-16,1.27805,1.28482,1.27678,1.28186,0
2023-06-19,1.28255,1.2837,1.27702,1.27941,0
2023-06-20,1.27949,1.28073,1.27132,1.27631,0
2023-06-21,1.27631,1.28023,1.26908,1.27661,0
2023-06-22,1.27677,1.28394,1.27252,1.27433,0
2023-06-23,1.27429,1.2749,1.2685,1.27125,0
2023-06-26,1.27135,1.27484,1.26877,1.27104,0
2023-06-27,1.2709,1.27592,1.2703,1.2747,0
2023-06-28,1.27473,1.2752,1.26064,1.26355,0
2023-06-29,1.2637,1.26669,1.25906,1.26094,0
2023-06-30,1.26097,1.27273,1.2599,1.26928,0
2023-07-03,1.26921,1.27229,1.2658,1.26888,0
2023-07-04,1.26885,1.27392,1.26831,1.27107,0
2023-07-05,1.27114,1.27353,1.26878,1.27019,0
2023-07-06,1.27018,1.2781,1.2673,1.27377,0
2023-07-07,1.27374,1.28492,1.27255,1.2836,0
2023-07-10,1.28308,1.28682,1.27502,1.28578,0
2023-07-11,1.28581,1.29347,1.28543,1.2929,0
2023-07-12,1.2928,1.30005,1.29037,1.29864,0
2023-07-13,1.29865,1.31407,1.29828,1.31311,0
2023-07-14,1.31307,1.31421,1.30877,1.3089,0
2023-07-17,1.30914,1.31089,1.30506,1.30722,0
2023-07-18,1.30734,1.31258,1.30278,1.30357,0
